TrapID,Habitat,Trap_Type,Sampling_Dates,Start_Date,End_Date,Sampling_Duration,Sampling_Session,Month,Week_of_Year,End_Day_of_the_Year,Order,Family,Lowest_Det,Count,Count per Day, Quad Veg Cover , Quad Native Veg Cover ,Quad Non-Native Veg Cover,NQ Native Veg Cover,NQ Non-Native Veg Cover,Quad Grass Cover,Quad Native Grass Cover,Quad Non-Native Grass Cover,NQ Non-Native Grass,Quad Herbaceous Cover,Quad Native Herb Cover,Quad Non-Native Herb Cover,NQ Native Herb,NQ Non-Native Herb,Quad Shrub Cover (Native),NQ Shrub Cover (Native),NQ Tree Cover (Native),Moss Cover,Bare Ground,Thatch Cover,Thatch Depth (cm),Quad Veg Height (cm),Min pH,Max pH,Avg. pH,Min Soil Max Salinity,Avg Soil Max Salinity,Max Soil Max Salinity,Min Soil Max %CaCO3,Avg Soil Max %CaCO3,Max Soil Max %CaCO3,Quad. Number of Spp.,NQ Number of Spp.,Quad. Native Spp.,NQ Native Spp.,Quad. Non-Native Spp.,NQ Non-Native Spp.,Quad. Unknown Spp. (e.g. Moss),NQ Unknown Spp. (e.g. Moss),Quad Native Grass Spp.,Quad. Non-Native Grass Spp.,NQ Non-Native Grass Spp.,Quad. Native Herb Spp.,NQ Native Herb Spp.,Quad. Non-Native Herb Spp.,NQ Non-Native Herb Spp.,Quad. Native Shrub Spp.,NQ Native Shrub Spp.,NQ Tree Spp.,Quad. Dominant Species Name,Quad. Dominant Species Type,NQ Dominant Species Name,NQ Dominant Species Type
AS-YPT-02,Non-native Annual Grassland,YPT,"July 7-8, 2016",7/7/2016,7/8/2016,1,Summer,July,28,190,Isopoda,Armadillidiidae,Armadillidium,2,2.0,111,6.7,104.3, -   , -   ,101, -   ,101, -   ,10,6.7,3.3, -   , -   , -   , -   , -   , -   ,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10, -   ,2.7,5,6, -   ,1, -   ,5, -   , -   , -   , -   ,4, -   ,1, -   ,1, -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-02,Non-native Annual Grassland,YPT,"July 7-8, 2016",7/7/2016,7/8/2016,1,Summer,July,28,190,Collembola,Bourletiellidae,Bourletiellidae,0,0.0,111,6.7,104.3, -   , -   ,101, -   ,101, -   ,10,6.7,3.3, -   , -   , -   , -   , -   , -   ,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10, -   ,2.7,5,6, -   ,1, -   ,5, -   , -   , -   , -   ,4, -   ,1, -   ,1, -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-02,Non-native Annual Grassland,YPT,"July 7-8, 2016",7/7/2016,7/8/2016,1,Summer,July,28,190,Collembola,Isotomidae,Isotomidae,0,0.0,111,6.7,104.3, -   , -   ,101, -   ,101, -   ,10,6.7,3.3, -   , -   , -   , -   , -   , -   ,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10, -   ,2.7,5,6, -   ,1, -   ,5, -   , -   , -   , -   ,4, -   ,1, -   ,1, -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-02,Non-native Annual Grassland,YPT,"July 7-8, 2016",7/7/2016,7/8/2016,1,Summer,July,28,190,Isopoda,Porcellionidae,Porcellio,0,0.0,111,6.7,104.3, -   , -   ,101, -   ,101, -   ,10,6.7,3.3, -   , -   , -   , -   , -   , -   ,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10, -   ,2.7,5,6, -   ,1, -   ,5, -   , -   , -   , -   ,4, -   ,1, -   ,1, -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-02,Non-native Annual Grassland,YPT,"July 7-8, 2016",7/7/2016,7/8/2016,1,Summer,July,28,190,Dermaptera,Forficulidae,Forficulidae,0,0.0,111,6.7,104.3, -   , -   ,101, -   ,101, -   ,10,6.7,3.3, -   , -   , -   , -   , -   , -   ,1,1,1.9,16.4,5,8,6.5,1.3,5.9,10, -   ,2.7,5,6, -   ,1, -   ,5, -   , -   , -   , -   ,4, -   ,1, -   ,1, -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Archaeognatha,Machilidae,Machilidae,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Collembola,Entomobryidae,Entomobryidae,7,7.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Isopoda,Armadillidiidae,Armadillidium,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Collembola,Bourletiellidae,Bourletiellidae,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Collembola,Isotomidae,Isotomidae,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Isopoda,Porcellionidae,Porcellio,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Dermaptera,Forficulidae,Forficulidae,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"July 21-22, 2016",7/21/2016,7/22/2016,1,Summer,July,30,204,Archaeognatha,Machilidae,Machilidae,17,17.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"July 21-22, 2016",7/21/2016,7/22/2016,1,Summer,July,30,204,Isopoda,Armadillidiidae,Armadillidium,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"July 21-22, 2016",7/21/2016,7/22/2016,1,Summer,July,30,204,Isopoda,Porcellionidae,Porcellio,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"July 21-22, 2016",7/21/2016,7/22/2016,1,Summer,July,30,204,Collembola,Bourletiellidae,Bourletiellidae,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"July 21-22, 2016",7/21/2016,7/22/2016,1,Summer,July,30,204,Collembola,Entomobryidae,Entomobryidae,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"July 21-22, 2016",7/21/2016,7/22/2016,1,Summer,July,30,204,Collembola,Isotomidae,Isotomidae,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"July 21-22, 2016",7/21/2016,7/22/2016,1,Summer,July,30,204,Dermaptera,Forficulidae,Forficulidae,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"May 23-24, 2016",5/23/2016,5/24/2016,1,Spring 2,May,22,145,Archaeognatha,Machilidae,Machilidae,65,65.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"May 23-24, 2016",5/23/2016,5/24/2016,1,Spring 2,May,22,145,Isopoda,Armadillidiidae,Armadillidium,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"May 23-24, 2016",5/23/2016,5/24/2016,1,Spring 2,May,22,145,Isopoda,Porcellionidae,Porcellio,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"May 23-24, 2016",5/23/2016,5/24/2016,1,Spring 2,May,22,145,Collembola,Bourletiellidae,Bourletiellidae,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"May 23-24, 2016",5/23/2016,5/24/2016,1,Spring 2,May,22,145,Collembola,Entomobryidae,Entomobryidae,3,3.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"May 23-24, 2016",5/23/2016,5/24/2016,1,Spring 2,May,22,145,Collembola,Isotomidae,Isotomidae,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,Non-native Annual Grassland,YPT,"May 23-24, 2016",5/23/2016,5/24/2016,1,Spring 2,May,22,145,Dermaptera,Forficulidae,Forficulidae,0,0.0,69,15,54, -   , -   ,34.3, -   ,34.3, -   ,34,14.3,19.7, -   , -   ,0.7, -   , -   , -   ,45,6.3,1.2,30.6,4.9,8.2,6.6,1,10.1,63,1,6.1,28,13, -   ,4, -   ,9, -   , -   , -   , -   ,6, -   ,3, -   ,3, -   ,1, -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"April 11-17, 2016",4/11/2016,4/17/2016,6,Spring 1,April,16,109,Archaeognatha,Machilidae,Machilidae,61,10.2,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"April 11-17, 2016",4/11/2016,4/17/2016,6,Spring 1,April,16,109,Collembola,Bourletiellidae,Bourletiellidae,340,56.7,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"April 11-17, 2016",4/11/2016,4/17/2016,6,Spring 1,April,16,109,Collembola,Isotomidae,Isotomidae,34,5.7,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"April 11-17, 2016",4/11/2016,4/17/2016,6,Spring 1,April,16,109,Collembola,Entomobryidae,Entomobryidae,3,0.5,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"April 11-17, 2016",4/11/2016,4/17/2016,6,Spring 1,April,16,109,Isopoda,Armadillidiidae,Armadillidium,0,0.0,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"April 11-17, 2016",4/11/2016,4/17/2016,6,Spring 1,April,16,109,Isopoda,Porcellionidae,Porcellio,0,0.0,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"April 11-17, 2016",4/11/2016,4/17/2016,6,Spring 1,April,16,109,Dermaptera,Forficulidae,Forficulidae,0,0.0,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"June 27-30, 2016",6/27/2016,6/30/2016,3,Summer,June,27,182,Archaeognatha,Machilidae,Machilidae,38,12.7,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"June 27-30, 2016",6/27/2016,6/30/2016,3,Summer,June,27,182,Collembola,Entomobryidae,Entomobryidae,4,1.3,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"June 27-30, 2016",6/27/2016,6/30/2016,3,Summer,June,27,182,Collembola,Bourletiellidae,Bourletiellidae,0,0.0,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"June 27-30, 2016",6/27/2016,6/30/2016,3,Summer,June,27,182,Isopoda,Armadillidiidae,Armadillidium,0,0.0,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"June 27-30, 2016",6/27/2016,6/30/2016,3,Summer,June,27,182,Isopoda,Porcellionidae,Porcellio,0,0.0,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"June 27-30, 2016",6/27/2016,6/30/2016,3,Summer,June,27,182,Collembola,Isotomidae,Isotomidae,0,0.0,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"June 27-30, 2016",6/27/2016,6/30/2016,3,Summer,June,27,182,Dermaptera,Forficulidae,Forficulidae,0,0.0,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"May 16-19, 2016",5/16/2016,5/19/2016,3,Spring 2,May,21,140,Archaeognatha,Machilidae,Machilidae,29,9.7,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"May 16-19, 2016",5/16/2016,5/19/2016,3,Spring 2,May,21,140,Collembola,Entomobryidae,Entomobryidae,9,3.0,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"May 16-19, 2016",5/16/2016,5/19/2016,3,Spring 2,May,21,140,Collembola,Bourletiellidae,Bourletiellidae,37,12.3,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"May 16-19, 2016",5/16/2016,5/19/2016,3,Spring 2,May,21,140,Isopoda,Armadillidiidae,Armadillidium,0,0.0,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"May 16-19, 2016",5/16/2016,5/19/2016,3,Spring 2,May,21,140,Isopoda,Porcellionidae,Porcellio,0,0.0,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"May 16-19, 2016",5/16/2016,5/19/2016,3,Spring 2,May,21,140,Collembola,Isotomidae,Isotomidae,0,0.0,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,Native Saltmarsh,PIT,"May 16-19, 2016",5/16/2016,5/19/2016,3,Spring 2,May,21,140,Dermaptera,Forficulidae,Forficulidae,0,0.0,126.3,115.3,11, -   , -   ,6.3, -   ,6.3, -   ,120,115.3,4.7, -   , -   , -   , -   , -   , -   , -   ,5,5.3,28.6,5.2,8,6.6,1,8.6,16.7, -   ,2.7,5,5, -   ,3, -   ,2, -   , -   , -   , -   ,1, -   ,3, -   ,1, -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-YPT-01,Native Saltmarsh,YPT,"April 19-20, 2016",4/19/2016,4/20/2016,1,Spring 2,April,17,111,Archaeognatha,Machilidae,Machilidae,3,3.0,144,105.3,38.8, -   , -   ,42.5,42.5, -   , -   ,101.5,62.8,38.8, -   , -   , -   , -   , -   , -   , -   ,4.3,4.5,33.2,5.3,8.1,6.7,1,10.4,16.9, -   ,2.9,5,6, -   ,3, -   ,3, -   , -   , -   ,1, -   , -   ,2, -   ,3, -   , -   , -   , -   , Frankenia salina , Native Perennial Herb , -   , -   
