TrapID,Habitat,Trap,Date,Month,End_Day_of_the_Year,Trapping_Duration,Order,Family,Lowest_Det,Count, Quad Veg Cover , Quad Native Veg Cover ,Quad Non-Native Veg Cover,NQ Native Veg Cover,NQ Non-Native Veg Cover,Quad Grass Cover,Quad Native Grass Cover,Quad Non-Native Grass Cover,NQ Non-Native Grass,Quad Herbaceous Cover,Quad Native Herb Cover,Quad Non-Native Herb Cover,NQ Native Herb,NQ Non-Native Herb,Quad Shrub Cover (Native),NQ Shrub Cover (Native),NQ Tree Cover (Native),Moss Cover,Bare Ground,Thatch Cover,Thatch Depth (cm),Quad Veg Height (cm),Min pH,Max pH,Avg. pH,Min Soil Max Salinity,Avg Soil Max Salinity,Max Soil Max Salinity,Min Soil Max %CaCO3,Avg Soil Max %CaCO3,Max Soil Max %CaCO3,Quad. Number of Spp.,NQ Number of Spp.,Quad. Native Spp.,NQ Native Spp.,Quad. Non-Native Spp.,NQ Non-Native Spp.,Quad. Unknown Spp. (e.g. Moss),NQ Unknown Spp. (e.g. Moss),Quad Native Grass Spp.,Quad. Non-Native Grass Spp.,NQ Non-Native Grass Spp.,Quad. Native Herb Spp.,NQ Native Herb Spp.,Quad. Non-Native Herb Spp.,NQ Non-Native Herb Spp.,Quad. Native Shrub Spp.,NQ Native Shrub Spp.,NQ Tree Spp.,Quad. Dominant Species Name,Quad. Dominant Species Type,NQ Dominant Species Name,NQ Dominant Species Type
AS-YPT-02,AS,YPT,"July 7-8, 2016",July,190,1,Collembola,Isotomidae,Isotomidae,0, 111.0 , 6.7 , 104.3 , -   , -   , 101.0 , -   , 101.0 , -   , 10.0 , 6.7 , 3.3 , -   , -   , -   , -   , -   , -   , 1.0 , 1.0 , 1.9 , 16.4 , 5.0 , 8.0 , 6.5 , 1.3 , 5.9 , 10.0 , -   , 2.7 , 5.0 , 6.0 , -   , 1.0 , -   , 5.0 , -   , -   , -   , -   , 4.0 , -   , 1.0 , -   , 1.0 , -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-02,AS,YPT,"July 7-8, 2016",July,190,1,Isopoda,Porcellionidae,Porcellio,0, 111.0 , 6.7 , 104.3 , -   , -   , 101.0 , -   , 101.0 , -   , 10.0 , 6.7 , 3.3 , -   , -   , -   , -   , -   , -   , 1.0 , 1.0 , 1.9 , 16.4 , 5.0 , 8.0 , 6.5 , 1.3 , 5.9 , 10.0 , -   , 2.7 , 5.0 , 6.0 , -   , 1.0 , -   , 5.0 , -   , -   , -   , -   , 4.0 , -   , 1.0 , -   , 1.0 , -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-02,AS,YPT,"July 7-8, 2016",July,190,1,Dermaptera,Forficulidae,Forficulidae,0, 111.0 , 6.7 , 104.3 , -   , -   , 101.0 , -   , 101.0 , -   , 10.0 , 6.7 , 3.3 , -   , -   , -   , -   , -   , -   , 1.0 , 1.0 , 1.9 , 16.4 , 5.0 , 8.0 , 6.5 , 1.3 , 5.9 , 10.0 , -   , 2.7 , 5.0 , 6.0 , -   , 1.0 , -   , 5.0 , -   , -   , -   , -   , 4.0 , -   , 1.0 , -   , 1.0 , -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"April 14-15, 2016",April,106,1,Archaeognatha,Machilidae,Machilidae,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"April 14-15, 2016",April,106,1,Collembola,Entomobryidae,Entomobryidae,7, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"April 14-15, 2016",April,106,1,Isopoda,Armadillidiidae,Armadillidium,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"April 14-15, 2016",April,106,1,Collembola,Bourletiellidae,Bourletiellidae,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"April 14-15, 2016",April,106,1,Collembola,Isotomidae,Isotomidae,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"April 14-15, 2016",April,106,1,Isopoda,Porcellionidae,Porcellio,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"April 14-15, 2016",April,106,1,Dermaptera,Forficulidae,Forficulidae,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"July 21-22, 2016",July,204,1,Archaeognatha,Machilidae,Machilidae,17, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"July 21-22, 2016",July,204,1,Isopoda,Armadillidiidae,Armadillidium,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"July 21-22, 2016",July,204,1,Isopoda,Porcellionidae,Porcellio,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"July 21-22, 2016",July,204,1,Collembola,Bourletiellidae,Bourletiellidae,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"July 21-22, 2016",July,204,1,Collembola,Entomobryidae,Entomobryidae,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"July 21-22, 2016",July,204,1,Collembola,Isotomidae,Isotomidae,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"July 21-22, 2016",July,204,1,Dermaptera,Forficulidae,Forficulidae,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"May 23-24, 2016",May,145,1,Archaeognatha,Machilidae,Machilidae,65, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"May 23-24, 2016",May,145,1,Isopoda,Armadillidiidae,Armadillidium,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"May 23-24, 2016",May,145,1,Isopoda,Porcellionidae,Porcellio,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"May 23-24, 2016",May,145,1,Collembola,Bourletiellidae,Bourletiellidae,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"May 23-24, 2016",May,145,1,Collembola,Entomobryidae,Entomobryidae,3, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"May 23-24, 2016",May,145,1,Collembola,Isotomidae,Isotomidae,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
AS-YPT-04,AS,YPT,"May 23-24, 2016",May,145,1,Dermaptera,Forficulidae,Forficulidae,0, 69.0 , 15.0 , 54.0 , -   , -   , 34.3 , -   , 34.3 , -   , 34.0 , 14.3 , 19.7 , -   , -   , 0.7 , -   , -   , -   , 45.0 , 6.3 , 1.2 , 30.6 , 4.9 , 8.2 , 6.6 , 1.0 , 10.1 , 63.0 , 1.0 , 6.1 , 28.0 , 13.0 , -   , 4.0 , -   , 9.0 , -   , -   , -   , -   , 6.0 , -   , 3.0 , -   , 3.0 , -   , 1.0 , -   , -   , Avena fatua , Non-Native Invasive Annual Grass , -   , -   
CSM-PIT-01,CSM,PIT,"April 11-18, 2016",April,109,7,Archaeognatha,Machilidae,Machilidae,61, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"April 11-18, 2016",April,109,7,Collembola,Bourletiellidae,Bourletiellidae,340, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"April 11-18, 2016",April,109,7,Collembola,Isotomidae,Isotomidae,34, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"April 11-18, 2016",April,109,7,Collembola,Entomobryidae,Entomobryidae,3, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"April 11-18, 2016",April,109,7,Isopoda,Armadillidiidae,Armadillidium,0, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"April 11-18, 2016",April,109,7,Isopoda,Porcellionidae,Porcellio,0, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"April 11-18, 2016",April,109,7,Dermaptera,Forficulidae,Forficulidae,0, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"June 27-30, 2016",June,182,3,Archaeognatha,Machilidae,Machilidae,38, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"June 27-30, 2016",June,182,3,Collembola,Entomobryidae,Entomobryidae,4, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"June 27-30, 2016",June,182,3,Collembola,Bourletiellidae,Bourletiellidae,0, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"June 27-30, 2016",June,182,3,Isopoda,Armadillidiidae,Armadillidium,0, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"June 27-30, 2016",June,182,3,Isopoda,Porcellionidae,Porcellio,0, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"June 27-30, 2016",June,182,3,Collembola,Isotomidae,Isotomidae,0, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"June 27-30, 2016",June,182,3,Dermaptera,Forficulidae,Forficulidae,0, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"May 16-19, 2016",May,140,3,Archaeognatha,Machilidae,Machilidae,29, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"May 16-19, 2016",May,140,3,Collembola,Entomobryidae,Entomobryidae,9, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"May 16-19, 2016",May,140,3,Collembola,Bourletiellidae,Bourletiellidae,37, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
CSM-PIT-01,CSM,PIT,"May 16-19, 2016",May,140,3,Isopoda,Armadillidiidae,Armadillidium,0, 126.3 , 115.3 , 11.0 , -   , -   , 6.3 , -   , 6.3 , -   , 120.0 , 115.3 , 4.7 , -   , -   , -   , -   , -   , -   , -   , 5.0 , 5.3 , 28.6 , 5.2 , 8.0 , 6.6 , 1.0 , 8.6 , 16.7 , -   , 2.7 , 5.0 , 5.0 , -   , 3.0 , -   , 2.0 , -   , -   , -   , -   , 1.0 , -   , 3.0 , -   , 1.0 , -   , -   , -   , -   , Salicornia pacifica , Native Perennial Herb , -   , -   
